_id,year,month,date,time,location,indicator,unit,value,note
6940,2023,June,02-06-2023,14:00,MALAKPET,ETHBENZ,ug/m3,2.21,
6941,2023,June,02-06-2023,14:00,MALAKPET,Benzene,ug/m3,0.32,
6942,2023,June,02-06-2023,14:00,MALAKPET,Ozone,ug/m3,29.65,
6943,2023,June,02-06-2023,14:00,MALAKPET,WD,DEGREE,32.24,
6944,2023,June,02-06-2023,14:00,MALAKPET,WS,m/s,0.07,
7179,2023,June,02-06-2023,15:00,MALAKPET,ETHBENZ,ug/m3,2.08,
7180,2023,June,02-06-2023,15:00,MALAKPET,Toluene,ug/m3,0.37,
7181,2023,June,02-06-2023,15:00,MALAKPET,SO2,ug/m3,15.82,
7182,2023,June,02-06-2023,15:00,MALAKPET,Benzene,ug/m3,0.27,
7183,2023,June,02-06-2023,15:00,MALAKPET,NO2,ug/m3,9.23,
7184,2023,June,02-06-2023,15:00,MALAKPET,NO,ug/m3,6.45,
7185,2023,June,02-06-2023,15:00,MALAKPET,NOx,ppb,15.58,
7186,2023,June,02-06-2023,15:00,MALAKPET,Ozone,ug/m3,29.79,
7187,2023,June,02-06-2023,15:00,MALAKPET,NH3,ug/m3,10.16,
7188,2023,June,02-06-2023,15:00,MALAKPET,CO,mg/m3,0.69,
7189,2023,June,02-06-2023,15:00,MALAKPET,Temp,degreC,54.42,
7190,2023,June,02-06-2023,15:00,MALAKPET,PM2.5,ug/m3,41.38,
7191,2023,June,02-06-2023,15:00,MALAKPET,SR,W/m2,652.3,
7192,2023,June,02-06-2023,15:00,MALAKPET,WS,m/s,0.05,
7193,2023,June,02-06-2023,15:00,MALAKPET,WD,DEGREE,19.72,
7194,2023,June,02-06-2023,15:00,MALAKPET,RH,%,6.75,
7195,2023,June,02-06-2023,15:00,MALAKPET,Xylene,ug/m3,2.61,
7196,2023,June,02-06-2023,15:00,MALAKPET,PM10,ug/m3,79.8,
7197,2023,June,02-06-2023,15:00,MALAKPET,MP-Xylene,ug/m3,1.06,
7442,2023,June,02-06-2023,16:00,MALAKPET,PM2.5,ug/m3,41.2,
7443,2023,June,02-06-2023,16:00,MALAKPET,NOx,ppb,15.78,
7444,2023,June,02-06-2023,16:00,MALAKPET,SO2,ug/m3,12.11,
7445,2023,June,02-06-2023,16:00,MALAKPET,PM10,ug/m3,78.35,
7446,2023,June,02-06-2023,16:00,MALAKPET,CO,mg/m3,0.67,
7447,2023,June,02-06-2023,16:00,MALAKPET,Xylene,ug/m3,2.55,
7448,2023,June,02-06-2023,16:00,MALAKPET,MP-Xylene,ug/m3,1.05,
7449,2023,June,02-06-2023,16:00,MALAKPET,ETHBENZ,ug/m3,1.89,
7450,2023,June,02-06-2023,16:00,MALAKPET,Toluene,ug/m3,0.38,
7451,2023,June,02-06-2023,16:00,MALAKPET,WD,DEGREE,27.22,
7452,2023,June,02-06-2023,16:00,MALAKPET,RH,%,6.99,
7453,2023,June,02-06-2023,16:00,MALAKPET,WS,m/s,0.05,
7454,2023,June,02-06-2023,16:00,MALAKPET,Temp,degreC,53.94,
7455,2023,June,02-06-2023,16:00,MALAKPET,SR,W/m2,443.8,
7456,2023,June,02-06-2023,16:00,MALAKPET,NH3,ug/m3,10.29,
7457,2023,June,02-06-2023,16:00,MALAKPET,NO2,ug/m3,9.35,
7458,2023,June,02-06-2023,16:00,MALAKPET,NO,ug/m3,6.42,
7459,2023,June,02-06-2023,16:00,MALAKPET,Benzene,ug/m3,0.25,
7460,2023,June,02-06-2023,16:00,MALAKPET,Ozone,ug/m3,28.5,
7705,2023,June,02-06-2023,17:00,MALAKPET,WD,DEGREE,29.47,
7706,2023,June,02-06-2023,17:00,MALAKPET,ETHBENZ,ug/m3,2.01,
7707,2023,June,02-06-2023,17:00,MALAKPET,Toluene,ug/m3,0.39,
7708,2023,June,02-06-2023,17:00,MALAKPET,Benzene,ug/m3,0.27,
7709,2023,June,02-06-2023,17:00,MALAKPET,Ozone,ug/m3,24.75,
7710,2023,June,02-06-2023,17:00,MALAKPET,NO2,ug/m3,9.4,
7711,2023,June,02-06-2023,17:00,MALAKPET,MP-Xylene,ug/m3,1.05,
7712,2023,June,02-06-2023,17:00,MALAKPET,RH,%,7.1,
7713,2023,June,02-06-2023,17:00,MALAKPET,WS,m/s,0.05,
7714,2023,June,02-06-2023,17:00,MALAKPET,Temp,degreC,52.6,
7715,2023,June,02-06-2023,17:00,MALAKPET,SR,W/m2,285.9,
7716,2023,June,02-06-2023,17:00,MALAKPET,Xylene,ug/m3,2.58,
7717,2023,June,02-06-2023,17:00,MALAKPET,NO,ug/m3,6.42,
7718,2023,June,02-06-2023,17:00,MALAKPET,NH3,ug/m3,10.32,
7719,2023,June,02-06-2023,17:00,MALAKPET,PM2.5,ug/m3,42.64,
7720,2023,June,02-06-2023,17:00,MALAKPET,SO2,ug/m3,8.7,
7721,2023,June,02-06-2023,17:00,MALAKPET,PM10,ug/m3,76.51,
7722,2023,June,02-06-2023,17:00,MALAKPET,CO,mg/m3,0.68,
7723,2023,June,02-06-2023,17:00,MALAKPET,NOx,ppb,15.67,
7968,2023,June,02-06-2023,18:00,MALAKPET,PM10,ug/m3,72.97,
7969,2023,June,02-06-2023,18:00,MALAKPET,PM2.5,ug/m3,40.28,
7970,2023,June,02-06-2023,18:00,MALAKPET,SO2,ug/m3,6.14,
7971,2023,June,02-06-2023,18:00,MALAKPET,CO,mg/m3,0.68,
7972,2023,June,02-06-2023,18:00,MALAKPET,NOx,ppb,15.91,
7973,2023,June,02-06-2023,18:00,MALAKPET,Toluene,ug/m3,0.41,
7974,2023,June,02-06-2023,18:00,MALAKPET,ETHBENZ,ug/m3,2.53,
7975,2023,June,02-06-2023,18:00,MALAKPET,RH,%,8.75,
7976,2023,June,02-06-2023,18:00,MALAKPET,MP-Xylene,ug/m3,1.06,
7977,2023,June,02-06-2023,18:00,MALAKPET,Xylene,ug/m3,2.73,
7978,2023,June,02-06-2023,18:00,MALAKPET,SR,W/m2,52,
7979,2023,June,02-06-2023,18:00,MALAKPET,Temp,degreC,53.82,
7980,2023,June,02-06-2023,18:00,MALAKPET,NO,ug/m3,6.4,
7981,2023,June,02-06-2023,18:00,MALAKPET,Benzene,ug/m3,0.34,
7982,2023,June,02-06-2023,18:00,MALAKPET,NO2,ug/m3,9.45,
7983,2023,June,02-06-2023,18:00,MALAKPET,NH3,ug/m3,10.34,
7984,2023,June,02-06-2023,18:00,MALAKPET,WS,m/s,0.05,
7985,2023,June,02-06-2023,18:00,MALAKPET,Ozone,ug/m3,15.7,
