timestamp,CO,NH3,NO2,Ozone,PM10,PM2.5,SO2,AQI
2023-06-29 18:00:00,0.79,11.84,8.36,13.75,76.5,38.58,10.91,76.5
2023-06-29 19:00:00,1.09,13.13,9.23,12.38,80.46,44.24,11.98,80.46
2023-06-29 20:00:00,1.51,7.61,11.59,4.5,74.91,40.37,5.6,74.91
2023-06-29 21:00:00,0.86,7.82,8.91,8.12,71.02,36.17,1.51,71.02
2023-06-29 22:00:00,0.79,6.69,9.29,7.2,68.31,33.04,3.22,68.31
2023-06-29 23:00:00,0.51,7.48,7.12,7.46,66.4,30.83,5.07,
2023-06-30 00:00:00,0.39,7.56,6.32,9.99,65.1,29.28,5.12,65.1
2023-06-30 01:00:00,0.14,7.25,6.71,10.23,64.34,28.2,7.3,64.34
2023-06-30 02:00:00,0.05,7.01,5.91,10.77,63.89,27.5,8.24,63.89
2023-06-30 03:00:00,0.03,6.84,5.31,7.15,63.44,27.02,7.87,63.44
2023-06-30 04:00:00,0.65,7.37,4.84,7.65,63.12,26.69,5.02,63.12
2023-06-30 05:00:00,0.6,11.88,4.77,8.32,62.9,26.47,3.92,62.9
2023-06-30 06:00:00,0.65,8.54,4.56,9.01,62.74,26.31,2.91,62.74
2023-06-30 07:00:00,0.83,7.69,5.37,7.36,62.62,26.2,2.89,62.62
2023-06-30 08:00:00,0.06,7.46,5.54,11.19,62.53,26.12,4.33,62.53
2023-06-30 09:00:00,0.23,6.43,7.77,9.89,62.78,26.05,8.25,62.78
2023-06-30 10:00:00,0.27,6.49,6.51,11.18,64.83,26.0,9.79,64.83
2023-06-30 11:00:00,0.38,7.06,7.62,9.35,67.21,25.97,9.82,67.21
2023-06-30 12:00:00,0.32,11.0,7.61,13.2,66.62,25.95,6.74,66.62
2023-06-30 13:00:00,0.44,8.46,7.34,15.86,65.71,25.93,4.73,65.71
2023-06-30 14:00:00,0.59,7.21,8.59,15.77,64.79,25.94,4.69,64.79
2023-06-30 15:00:00,0.62,6.55,8.99,14.89,64.04,25.96,4.23,64.04
2023-06-30 16:00:00,0.63,6.7,9.27,18.34,63.6,25.96,9.45,63.6
2023-06-30 17:00:00,0.59,6.95,9.11,20.32,64.87,27.86,14.86,64.87
2023-06-30 18:00:00,0.6,6.07,8.98,17.24,70.06,32.43,16.73,70.06
2023-06-30 19:00:00,0.54,5.47,8.54,11.1,73.45,32.12,16.55,73.45
2023-06-30 20:00:00,0.59,5.82,7.74,15.36,70.39,30.96,13.68,
2023-06-30 21:00:00,0.72,5.63,8.36,10.68,71.75,46.38,19.6,76.98689655172414
2023-06-30 22:00:00,0.72,7.17,8.06,8.09,76.83,51.03,23.21,84.84379310344828
2023-06-30 23:00:00,0.55,11.44,7.37,9.16,76.83,44.13,23.69,76.83
2023-07-01 01:00:00,0.3,6.19,7.69,8.25,71.53,36.86,10.54,71.53
2023-07-01 02:00:00,0.23,5.86,7.33,7.49,68.66,33.51,7.44,68.66
2023-07-01 03:00:00,0.16,5.34,7.0,9.06,66.65,31.16,6.37,66.65
2023-07-01 04:00:00,0.12,6.5,6.06,7.35,65.57,29.52,9.73,65.57
2023-07-01 05:00:00,0.12,7.36,5.2,7.96,65.42,28.37,13.09,65.42
2023-07-01 06:00:00,0.12,9.6,4.78,8.7,65.51,27.61,14.25,65.51
2023-07-01 07:00:00,0.18,15.52,5.55,9.47,65.9,27.1,14.95,65.9
2023-07-01 08:00:00,0.27,11.37,10.29,10.26,66.11,26.76,15.14,66.11
2023-07-01 09:00:00,0.32,27.09,7.45,11.7,65.56,26.52,11.04,65.56
2023-07-01 10:00:00,0.3,23.03,10.9,14.51,66.29,26.35,11.27,66.29
2023-07-01 11:00:00,0.62,19.07,12.85,13.43,68.56,26.23,14.22,68.56
2023-07-01 12:00:00,0.61,12.19,10.14,14.9,69.55,26.14,13.53,69.55
2023-07-01 13:00:00,0.62,9.49,9.04,17.66,70.22,26.08,10.9,70.22
2023-07-01 14:00:00,0.8,7.68,10.95,16.15,70.02,26.03,9.65,70.02
2023-07-01 15:00:00,0.73,7.72,11.84,15.17,71.42,26.74,10.97,71.42
2023-07-01 16:00:00,0.55,9.87,9.67,16.36,73.69,36.75,14.48,73.69
2023-07-01 17:00:00,0.53,23.28,7.81,16.11,73.84,40.55,15.69,73.84
2023-07-01 18:00:00,0.44,21.14,7.26,20.35,75.62,42.52,14.59,75.62
2023-07-01 19:00:00,0.73,16.85,9.99,14.62,72.31,45.35,12.95,75.24655172413793
2023-07-01 20:00:00,1.3,10.69,12.97,8.55,71.23,39.98,16.45,71.23
2023-07-01 21:00:00,1.35,8.26,11.3,4.72,73.63,35.69,17.47,73.63
2023-07-01 22:00:00,0.9,7.35,11.98,6.2,74.21,42.63,17.3,74.21
2023-07-01 23:00:00,1.11,6.5,11.09,3.76,70.94,41.97,18.24,70.94
2023-07-02 00:00:00,0.91,6.8,9.8,2.43,68.89,39.74,16.34,68.89
2023-07-02 01:00:00,0.42,6.53,7.65,3.28,66.84,35.69,5.96,66.84
2023-07-02 02:00:00,0.33,6.85,6.98,3.34,65.4,32.69,2.99,65.4
2023-07-02 03:00:00,0.29,10.73,6.17,6.04,64.46,30.59,2.06,
2023-07-02 04:00:00,0.29,14.98,5.8,6.59,64.25,29.12,7.17,64.25
2023-07-02 05:00:00,0.26,9.95,5.87,3.86,64.67,28.15,11.08,64.67
2023-07-02 06:00:00,0.31,8.5,6.18,3.36,64.81,28.04,12.42,64.81
2023-07-02 07:00:00,0.35,6.59,11.97,2.99,65.37,27.62,13.16,65.37
2023-07-02 08:00:00,0.45,6.26,9.06,4.41,65.86,28.98,12.3,65.86
2023-07-02 09:00:00,0.45,9.3,6.35,5.95,65.26,28.45,5.37,65.26
2023-07-02 10:00:00,0.52,10.74,7.0,7.43,64.82,27.94,3.3,64.82
2023-07-02 11:00:00,0.62,12.01,7.53,12.15,64.84,27.58,4.02,64.84
2023-07-02 12:00:00,0.57,10.05,7.04,11.13,66.28,27.31,8.01,66.28
2023-07-02 13:00:00,0.64,8.21,8.37,9.69,69.24,27.11,8.38,69.24
2023-07-02 14:00:00,0.8,7.08,9.86,9.8,70.79,30.4,10.19,
2023-07-02 15:00:00,0.8,5.62,14.05,9.89,69.42,33.09,10.14,69.42
2023-07-02 16:00:00,1.26,6.14,13.82,9.7,67.87,31.96,11.03,67.87
2023-07-02 17:00:00,1.47,14.23,14.13,11.85,67.05,31.24,8.51,71.14444444444445
2023-07-02 18:00:00,0.79,13.76,9.12,12.77,66.57,30.17,3.19,
2023-07-02 19:00:00,1.5,10.51,15.03,9.92,65.22,28.86,4.65,72.77777777777777
2023-07-02 20:00:00,0.76,9.98,9.61,9.84,68.9,30.91,6.58,
2023-07-02 21:00:00,0.93,8.87,8.81,5.9,74.18,32.99,8.96,74.18
2023-07-02 22:00:00,0.62,8.72,7.47,6.93,70.91,31.84,9.54,70.91
2023-07-02 23:00:00,0.55,8.32,6.83,6.49,68.61,36.45,10.23,68.61
2023-07-03 00:00:00,0.46,7.1,9.98,3.99,66.74,35.89,8.57,66.74
2023-07-03 01:00:00,0.38,6.29,7.03,4.01,65.33,32.99,7.56,65.33
2023-07-03 02:00:00,0.24,9.85,5.94,5.69,64.41,30.79,5.51,
2023-07-03 03:00:00,0.2,13.93,5.22,9.98,63.79,29.26,5.75,63.79
2023-07-03 04:00:00,0.21,14.27,5.34,6.48,64.41,28.26,10.3,64.41
2023-07-03 05:00:00,0.24,9.52,6.09,4.79,65.61,28.12,13.33,65.61
2023-07-03 06:00:00,0.23,8.88,5.92,3.88,65.79,27.93,14.47,65.79
2023-07-03 07:00:00,0.28,8.32,5.93,3.95,66.63,27.9,15.59,66.63
2023-07-03 08:00:00,0.49,5.84,7.25,3.15,66.17,28.27,14.11,66.17
2023-07-03 09:00:00,0.59,3.47,9.21,3.94,65.6,27.85,8.13,65.6
2023-07-03 10:00:00,0.79,4.34,8.49,5.43,65.61,27.5,7.34,65.61
2023-07-03 11:00:00,0.8,7.69,8.24,9.69,66.88,27.25,9.63,66.88
2023-07-03 12:00:00,0.91,9.47,9.84,5.79,68.78,30.47,12.66,
2023-07-03 13:00:00,0.87,11.92,10.33,9.9,69.23,30.23,5.5,
2023-07-03 14:00:00,1.11,5.57,12.39,13.19,69.13,30.8,6.63,
2023-07-03 15:00:00,1.05,5.76,11.95,10.86,70.61,53.94,7.96,89.76068965517241
2023-07-03 16:00:00,1.24,6.65,11.82,16.06,75.39,48.61,9.7,80.7548275862069
2023-07-03 17:00:00,1.09,5.79,11.53,13.11,82.31,42.02,11.55,82.31
2023-07-03 18:00:00,0.46,7.16,7.47,13.42,80.4,37.56,9.62,80.4
2023-07-03 19:00:00,0.55,5.91,16.01,11.05,75.35,49.24,7.92,81.81931034482758
2023-07-03 20:00:00,0.67,8.64,8.96,8.02,72.44,45.94,6.65,76.24344827586206
2023-07-03 21:00:00,0.74,7.8,9.07,7.37,71.9,40.05,6.3,71.9
2023-07-03 22:00:00,0.93,7.28,10.35,6.75,70.46,51.18,7.53,85.09724137931035
2023-07-03 23:00:00,1.15,6.87,11.8,4.59,68.44,44.64,8.56,74.04689655172413
2023-07-04 00:00:00,0.48,7.0,8.03,6.31,66.93,39.04,6.4,66.93
2023-07-04 01:00:00,0.35,6.44,6.31,6.59,65.55,35.04,6.06,65.55
2023-07-04 02:00:00,0.37,3.73,9.05,4.77,64.77,32.23,5.31,64.77
2023-07-04 03:00:00,0.32,12.04,6.06,5.88,64.41,30.27,6.33,
2023-07-04 04:00:00,0.25,20.43,5.62,4.46,64.12,28.89,8.92,64.12
2023-07-04 05:00:00,0.24,10.04,5.66,3.81,64.26,28.19,9.82,64.26
2023-07-04 06:00:00,0.25,8.98,6.1,4.34,65.82,39.67,9.77,65.82
2023-07-04 07:00:00,0.29,8.89,5.08,4.31,68.01,36.34,10.25,68.01
2023-07-04 08:00:00,0.33,7.53,5.63,6.09,67.39,33.14,8.94,67.39
2023-07-04 09:00:00,0.41,6.64,6.05,7.22,66.54,30.91,6.46,
2023-07-04 10:00:00,0.52,11.98,6.34,8.4,65.92,29.33,5.96,65.92
2023-07-04 11:00:00,0.84,15.1,8.29,8.27,65.68,28.31,8.02,65.68
2023-07-04 12:00:00,0.69,9.47,7.71,8.73,66.46,27.62,10.0,66.46
2023-07-04 13:00:00,0.73,7.73,9.0,11.22,68.49,27.15,8.42,68.49
2023-07-04 14:00:00,0.64,7.65,8.63,14.57,68.72,33.22,8.51,68.72
2023-07-04 15:00:00,0.57,7.94,7.93,17.42,68.43,32.6,7.2,68.43
2023-07-04 16:00:00,0.65,6.86,7.89,15.61,68.42,31.5,6.92,68.42
2023-07-04 17:00:00,0.33,6.24,6.93,19.7,67.32,31.89,3.64,67.32
2023-07-04 18:00:00,0.23,8.45,5.45,21.98,66.47,32.09,2.44,66.47
2023-07-04 19:00:00,0.14,17.03,6.03,22.67,68.51,37.71,6.0,68.51
2023-07-04 20:00:00,0.52,18.0,7.4,17.1,71.92,42.49,17.61,71.92
2023-07-04 21:00:00,0.74,28.41,8.0,7.48,73.72,51.58,30.83,85.77310344827586
2023-07-04 22:00:00,0.26,27.96,18.0,4.68,76.27,53.5,43.76,89.01724137931035
2023-07-04 23:00:00,0.25,27.26,12.68,3.46,73.48,55.79,58.86,92.88655172413793
2023-07-05 00:00:00,0.41,23.18,11.4,3.88,73.63,59.08,74.46,98.4455172413793
2023-07-05 01:00:00,0.53,13.88,6.76,10.64,72.83,61.87,5.9,103.96999999999998
2023-07-05 02:00:00,0.63,13.84,6.8,10.62,70.49,59.37,5.89,98.9355172413793
2023-07-05 03:00:00,0.79,13.85,6.83,10.65,69.01,56.49,5.91,94.06931034482758
2023-07-05 04:00:00,0.5,13.91,6.76,10.56,67.96,54.43,5.83,90.58862068965517
2023-07-05 05:00:00,0.96,6.82,8.7,20.61,67.3,49.63,11.25,82.47827586206897
2023-07-05 06:00:00,0.95,6.34,9.53,25.53,67.48,44.26,11.19,73.40482758620689
2023-07-05 07:00:00,0.97,6.41,9.54,25.68,69.47,41.53,11.28,69.47
2023-07-05 08:00:00,0.95,6.45,9.36,25.46,69.77,44.57,11.26,73.92862068965518
2023-07-05 09:00:00,0.95,6.32,9.5,25.36,79.38,40.13,11.27,79.38
2023-07-05 10:00:00,0.79,6.48,9.47,23.95,90.5,42.09,11.46,90.5
2023-07-05 11:00:00,0.37,6.34,9.5,18.82,84.16,38.2,9.13,84.16
2023-07-05 12:00:00,0.98,10.47,10.65,12.45,81.38,36.0,11.01,81.38
2023-07-05 13:00:00,0.98,8.23,13.73,15.72,75.57,33.01,10.82,75.57
2023-07-05 14:00:00,1.03,6.41,14.08,21.49,71.48,30.81,11.07,
2023-07-05 15:00:00,2.54,5.87,16.41,27.68,68.63,29.27,11.05,106.51392405063291
2023-07-05 16:00:00,1.55,8.68,8.34,37.32,66.63,28.26,10.89,75.5
2023-07-05 17:00:00,1.49,8.84,5.01,40.83,65.28,27.59,11.1,72.23333333333333
2023-07-05 18:00:00,1.46,7.21,9.92,38.93,64.77,27.65,10.93,70.6
2023-07-05 19:00:00,1.44,8.61,7.01,32.32,64.74,27.67,11.01,69.5111111111111
2023-07-05 20:00:00,1.58,10.41,7.83,24.18,66.55,27.33,11.02,77.13333333333334
2023-07-05 21:00:00,1.88,8.85,9.15,20.36,69.28,27.03,10.89,93.46666666666667
2023-07-05 22:00:00,2.06,7.47,9.57,16.46,70.24,26.81,11.03,70.24
2023-07-05 23:00:00,1.58,7.79,7.79,24.07,72.23,26.65,11.01,77.13333333333334
2023-07-06 00:00:00,1.36,8.0,6.92,48.79,69.92,27.03,10.95,69.92
2023-07-06 01:00:00,0.41,7.34,6.27,28.42,68.35,26.93,11.07,68.35
2023-07-06 02:00:00,0.34,6.8,7.77,29.39,67.08,26.83,11.1,67.08
2023-07-06 03:00:00,0.3,7.38,5.27,32.75,66.15,26.86,11.03,66.15
2023-07-06 04:00:00,0.49,10.71,4.63,31.6,65.4,27.14,10.79,65.4
2023-07-06 05:00:00,0.52,9.47,4.96,31.5,66.27,27.12,11.03,66.27
2023-07-06 06:00:00,0.57,9.24,4.53,32.87,67.34,27.08,10.96,67.34
2023-07-06 07:00:00,1.01,8.95,4.73,36.17,66.61,27.26,11.09,66.61
2023-07-06 08:00:00,1.25,8.05,5.42,23.62,66.17,27.24,10.86,66.17
2023-07-06 09:00:00,1.08,5.65,8.68,25.46,65.73,27.22,11.0,65.73
2023-07-06 10:00:00,1.14,7.73,6.16,28.29,65.53,27.23,11.01,65.53
2023-07-06 11:00:00,0.57,13.65,5.68,36.15,65.46,27.23,10.87,65.46
2023-07-06 12:00:00,1.05,10.39,6.81,33.18,65.56,27.19,11.0,65.56
2023-07-06 13:00:00,0.48,9.55,6.4,33.86,65.91,27.14,10.93,65.91
2023-07-06 14:00:00,0.46,8.94,6.42,23.22,66.28,27.51,10.93,66.28
2023-07-06 15:00:00,0.43,8.78,5.98,29.03,67.56,28.02,10.96,67.56
2023-07-06 16:00:00,0.48,9.25,7.92,23.08,69.41,29.74,10.93,69.41
2023-07-06 17:00:00,0.46,14.24,6.64,27.33,71.42,33.63,11.07,71.42
2023-07-06 18:00:00,0.44,15.53,6.47,27.29,72.08,32.83,11.01,72.08
2023-07-06 19:00:00,0.47,11.92,6.39,23.9,71.25,34.79,10.96,71.25
2023-07-06 20:00:00,0.55,9.92,7.07,23.1,71.7,32.51,10.98,71.7
2023-07-06 21:00:00,0.65,8.5,8.48,22.27,72.55,35.76,10.94,72.55
2023-07-06 22:00:00,0.58,8.57,7.31,22.39,74.92,33.12,10.99,74.92
2023-07-06 23:00:00,0.66,7.82,10.08,19.82,71.17,37.57,11.01,71.17
2023-07-07 00:00:00,0.53,9.52,8.82,20.38,69.22,36.87,10.92,69.22
2023-07-08 01:00:00,0.41,10.85,6.92,10.32,67.45,30.64,11.02,
2023-07-08 02:00:00,0.31,10.24,5.8,11.83,67.32,33.29,10.94,67.32
2023-07-08 03:00:00,0.31,9.52,5.89,11.06,68.01,31.31,10.97,68.01
2023-07-08 04:00:00,0.26,9.25,5.5,10.33,66.87,30.24,10.99,
2023-07-08 05:00:00,0.26,9.32,5.22,11.1,66.25,29.54,10.87,66.25
2023-07-08 06:00:00,0.24,9.92,5.18,10.36,65.9,28.64,10.96,65.9
2023-07-08 07:00:00,0.29,11.35,5.29,9.96,66.2,28.48,11.01,66.2
2023-07-08 08:00:00,0.33,11.82,5.89,9.61,66.25,28.05,10.89,66.25
2023-07-08 09:00:00,0.4,10.72,5.84,10.0,66.32,27.85,10.96,66.32
2023-07-08 10:00:00,0.49,9.24,6.34,10.91,67.23,27.51,10.98,67.23
2023-07-08 11:00:00,0.43,8.53,6.63,11.92,67.39,27.26,10.89,67.39
2023-07-08 12:00:00,0.37,8.89,5.26,15.08,67.0,27.06,10.93,67.0
2023-07-08 13:00:00,0.61,8.01,7.5,12.34,67.82,29.44,10.85,67.82
2023-07-08 14:00:00,0.61,8.08,7.93,14.39,76.06,30.12,11.21,
2023-07-08 15:00:00,0.47,9.54,6.72,16.23,86.82,42.84,10.34,86.82
2023-07-08 16:00:00,0.4,10.05,6.16,14.74,85.39,43.26,9.75,85.39
2023-07-08 17:00:00,0.43,9.4,6.4,17.96,81.1,39.46,7.14,81.1
2023-07-08 18:00:00,0.41,9.89,7.45,15.62,80.96,38.21,10.41,80.96
2023-07-08 19:00:00,0.39,10.52,6.38,15.09,82.79,43.51,11.64,82.79
2023-07-08 20:00:00,0.55,10.66,7.46,13.44,78.57,38.98,11.14,78.57
2023-07-09 09:00:00,0.83,12.93,7.72,20.75,75.04,15.46,9.54,75.04
2023-07-09 10:00:00,0.82,12.9,7.91,20.68,79.21,15.15,9.47,79.21
2023-07-09 11:00:00,0.66,8.46,4.74,12.01,75.66,67.8,11.43,124.21379310344827
2023-07-09 12:00:00,0.64,10.28,6.22,14.48,77.18,55.65,11.06,92.65
2023-07-09 13:00:00,0.64,10.83,9.79,11.98,79.27,46.83,11.08,79.27
2023-07-09 14:00:00,0.64,14.74,10.27,13.39,87.74,66.46,11.11,119.63931034482756
2023-07-09 15:00:00,0.66,21.04,10.41,12.64,90.92,71.79,11.18,137.83482758620693
2023-07-09 16:00:00,0.64,22.0,9.63,11.83,91.66,76.92,11.13,155.34758620689655
2023-07-09 17:00:00,0.66,11.0,5.85,13.78,86.26,75.1,11.03,149.13448275862066
2023-07-09 18:00:00,0.65,11.02,5.88,12.92,83.5,72.36,11.47,139.7806896551724
2023-07-09 19:00:00,0.64,11.22,5.85,10.32,82.66,71.1,11.2,135.47931034482758
2023-07-09 20:00:00,0.67,11.05,5.83,7.72,82.69,67.17,11.21,122.06310344827587
2023-07-09 21:00:00,0.66,11.0,5.72,20.78,81.81,57.8,11.34,96.28275862068965
2023-07-09 22:00:00,0.65,10.94,5.82,13.43,80.38,53.98,11.24,89.82827586206896
2023-07-09 23:00:00,0.64,11.05,5.74,9.98,77.96,49.45,11.05,82.1741379310345
2023-07-10 00:00:00,0.65,11.09,5.91,9.95,78.15,48.18,11.16,80.02827586206897
2023-07-10 01:00:00,0.64,16.49,7.31,13.92,74.67,49.74,5.9,82.66413793103449
2023-07-10 02:00:00,0.65,16.47,7.25,13.88,71.57,44.2,5.89,73.30344827586208
2023-07-10 03:00:00,0.65,16.43,7.33,13.87,70.74,39.45,5.91,70.74
2023-07-10 04:00:00,0.65,16.55,7.35,13.95,70.97,35.52,5.83,70.97
2023-07-10 05:00:00,0.66,16.39,7.35,14.03,68.95,35.38,11.25,68.95
2023-07-10 06:00:00,0.66,16.51,7.29,13.81,67.43,32.81,11.19,67.43
2023-07-10 07:00:00,0.65,7.93,4.01,7.795,66.2,31.19,11.28,66.2
2023-07-10 08:00:00,0.66,3.96,2.95,1.78,65.04,29.57,11.26,65.04
2023-07-10 09:00:00,0.66,3.96,2.95,2.26,65.17,28.47,11.27,65.17
2023-07-10 10:00:00,0.66,3.99,2.99,3.5,66.16,27.74,11.46,66.16
2023-07-10 11:00:00,0.64,4.1,2.95,4.98,65.75,27.24,11.05,65.75
2023-07-10 12:00:00,0.58,6.28,8.76,12.37,66.11,26.89,11.13,66.11
2023-07-10 13:00:00,0.64,6.28,8.32,20.11,66.97,26.65,4.89,66.97
2023-07-10 14:00:00,0.78,10.73,8.31,19.77,66.21,26.47,4.59,66.21
2023-07-10 15:00:00,0.52,7.88,7.03,21.19,65.64,26.35,4.12,65.64
2023-07-10 16:00:00,0.8,7.16,9.25,19.05,65.33,26.26,3.99,65.33
2023-07-10 17:00:00,0.58,7.78,7.32,16.04,65.68,31.01,3.92,65.68
2023-07-10 18:00:00,0.58,7.0,7.46,17.18,66.5,37.46,3.92,66.5
2023-07-10 19:00:00,0.6,7.13,7.19,17.5,68.03,39.34,3.95,68.03
2023-07-10 20:00:00,0.69,6.44,7.17,14.08,69.51,35.98,11.52,69.51
2023-07-10 21:00:00,1.03,6.2,9.0,7.08,68.17,32.73,11.45,68.17
2023-07-10 22:00:00,1.04,7.34,9.32,7.35,66.76,30.6,11.02,
2023-07-10 23:00:00,0.96,7.51,9.32,8.22,65.44,29.13,11.26,65.44
2023-07-11 00:00:00,0.83,7.74,9.45,8.48,64.55,28.09,11.25,64.55
2023-07-11 01:00:00,0.54,6.39,9.15,4.36,66.47,36.85,11.15,66.47
2023-07-11 02:00:00,0.45,5.96,9.15,5.54,70.34,35.35,10.89,70.34
2023-07-11 03:00:00,0.28,5.83,7.1,7.4,70.02,36.32,11.86,70.02
2023-07-11 04:00:00,0.27,5.61,7.47,6.0,67.6,33.4,11.46,67.6
2023-07-11 05:00:00,0.32,6.07,8.23,3.19,65.91,31.09,11.41,65.91
2023-07-11 06:00:00,0.27,6.55,7.2,3.25,64.75,29.47,11.29,64.75
2023-07-11 07:00:00,0.5,5.68,8.93,4.74,64.64,28.4,11.22,64.64
2023-07-11 08:00:00,0.54,5.22,8.95,2.42,67.28,28.91,11.47,67.28
2023-07-11 09:00:00,0.96,4.06,9.28,3.35,70.48,31.24,11.23,70.48
2023-07-11 10:00:00,1.19,3.02,9.6,2.12,70.42,36.37,11.28,70.42
2023-07-11 11:00:00,1.0,7.68,8.99,31.21,71.91,33.64,11.91,71.91
2023-07-11 12:00:00,0.93,6.91,10.06,29.23,75.63,56.48,16.61,94.05241379310345
2023-07-11 13:00:00,0.81,6.73,9.52,25.1,76.62,48.13,14.46,79.94379310344829
2023-07-11 14:00:00,0.84,6.44,9.79,35.76,74.66,44.47,14.85,74.66
2023-07-11 15:00:00,0.8,5.27,9.73,28.05,72.57,45.2,12.78,74.99310344827586
2023-07-11 16:00:00,0.78,5.17,9.76,26.69,73.45,39.69,11.25,73.45
2023-07-11 17:00:00,0.66,5.47,9.1,29.55,75.3,37.08,10.5,75.3
2023-07-11 18:00:00,0.5,5.58,7.85,35.53,80.86,38.2,10.05,80.86
2023-07-11 19:00:00,0.64,5.71,7.98,32.39,83.42,32.05,11.96,83.42
2023-07-11 20:00:00,0.65,11.25,7.89,24.98,79.1,37.56,11.59,79.1
2023-07-11 21:00:00,1.43,5.61,11.25,3.21,76.59,31.82,14.31,76.59
2023-07-11 22:00:00,1.21,4.54,12.8,9.59,72.5,27.06,14.49,72.5
2023-07-11 23:00:00,0.8,4.32,11.83,5.13,69.94,23.74,12.32,69.94
2023-07-12 00:00:00,0.4,6.04,7.98,8.92,70.4,21.4,10.41,70.4
2023-07-12 01:00:00,0.56,4.82,9.51,37.05,72.13,20.14,18.07,72.13
2023-07-12 02:00:00,0.44,5.96,7.3,33.39,69.3,18.99,18.74,69.3
2023-07-12 03:00:00,0.34,6.22,6.54,30.44,68.8,29.58,18.7,68.8
2023-07-12 04:00:00,0.41,5.36,9.02,28.39,70.61,26.32,19.39,70.61
2023-07-12 05:00:00,0.27,15.24,6.86,25.06,70.77,28.88,19.05,70.77
2023-07-12 06:00:00,0.25,7.8,6.8,24.79,68.89,25.4,17.52,68.89
2023-07-12 07:00:00,0.29,5.33,8.72,23.04,67.53,22.57,16.98,67.53
2023-07-12 08:00:00,0.33,8.44,6.76,34.79,66.93,20.59,16.79,66.93
2023-07-12 09:00:00,0.38,14.51,5.37,33.95,66.26,19.28,16.79,66.26
2023-07-12 10:00:00,0.41,20.47,5.37,45.38,65.4,18.42,14.26,65.4
2023-07-12 11:00:00,0.47,10.57,6.39,20.15,72.39,17.82,12.23,72.39
2023-07-12 12:00:00,0.54,9.41,7.57,32.62,81.95,24.28,13.37,81.95
2023-07-12 13:00:00,0.43,8.37,7.34,25.74,76.8,23.1,10.07,76.8
2023-07-12 14:00:00,0.47,7.68,6.96,21.18,72.65,28.46,8.12,72.65
2023-07-12 15:00:00,0.43,7.32,6.92,25.04,69.68,25.24,5.32,69.68
2023-07-12 16:00:00,0.49,7.67,6.3,27.06,72.78,29.41,6.01,72.78
2023-07-12 17:00:00,0.51,8.91,6.22,26.37,77.55,28.53,6.53,77.55
2023-07-12 18:00:00,0.48,9.74,6.14,26.06,73.2,25.83,7.08,73.2
2023-07-12 19:00:00,0.7,11.46,7.12,27.28,70.35,23.93,7.92,70.35
2023-07-12 20:00:00,1.24,8.15,9.67,21.87,68.15,24.05,9.32,68.15
2023-07-12 21:00:00,2.41,3.92,13.14,18.8,67.04,22.32,11.38,104.88481012658228
2023-07-12 22:00:00,2.25,2.35,12.07,22.73,66.42,20.58,12.25,102.87974683544304
2023-07-12 23:00:00,1.69,2.1,12.33,25.51,65.91,21.9,10.13,83.12222222222222
2023-07-13 00:00:00,0.96,5.46,10.18,25.55,69.36,20.42,7.95,69.36
2023-07-13 01:00:00,0.77,13.61,8.85,26.57,73.96,26.7,9.92,73.96
2023-07-13 02:00:00,0.51,9.4,7.51,26.09,72.49,26.87,9.53,72.49
2023-07-13 03:00:00,0.26,9.25,6.5,27.18,72.33,35.69,9.45,72.33
2023-07-13 04:00:00,0.24,7.42,6.67,23.08,69.84,30.62,8.55,
2023-07-13 05:00:00,0.23,7.45,7.15,20.34,68.17,26.23,8.25,68.17
2023-07-13 06:00:00,0.24,7.82,6.44,26.62,67.15,23.14,7.43,67.15
2023-07-13 07:00:00,0.25,9.0,5.48,29.25,66.36,20.99,7.75,66.36
2023-07-13 08:00:00,0.31,14.56,5.41,25.27,65.76,19.48,8.53,65.76
2023-07-13 09:00:00,0.45,9.9,5.92,25.92,65.4,18.49,9.08,65.4
2023-07-13 10:00:00,0.52,8.82,6.97,28.2,66.11,21.29,9.55,66.11
2023-07-13 11:00:00,0.59,7.38,7.96,23.58,67.7,20.26,9.25,67.7
2023-07-13 12:00:00,0.51,7.49,8.16,26.52,67.02,19.3,8.58,67.02
2023-07-13 13:00:00,0.68,6.4,9.89,26.78,66.67,18.63,9.33,66.67
2023-07-13 14:00:00,0.42,7.7,7.07,27.64,67.11,21.95,8.51,67.11
2023-07-13 15:00:00,0.74,8.12,8.43,26.28,68.15,21.75,8.73,68.15
2023-07-13 16:00:00,1.32,9.67,13.96,26.41,69.08,23.18,11.53,69.08
2023-07-13 17:00:00,0.67,8.11,10.31,32.68,70.34,27.8,9.99,70.34
2023-07-13 18:00:00,0.43,8.51,7.32,32.19,69.66,25.19,9.74,69.66
2023-07-13 19:00:00,0.81,6.8,8.92,25.43,68.11,26.74,9.19,68.11
2023-07-13 20:00:00,0.62,7.08,8.33,25.66,66.61,23.86,8.4,66.61
2023-07-13 21:00:00,0.48,7.42,7.26,30.92,66.47,21.71,7.63,66.47
2023-07-13 22:00:00,0.64,8.18,7.62,26.08,67.52,20.0,8.7,67.52
2023-07-13 23:00:00,0.73,10.57,8.96,22.92,68.39,18.86,9.54,68.39
2023-07-14 00:00:00,0.49,11.38,7.48,24.32,70.14,21.99,9.25,70.14
2023-07-14 01:00:00,0.44,9.12,7.39,28.83,69.08,20.89,10.96,69.08
